"Medicare Advantage Monthly Capitation Rates for 2026 Local EGWP Plans
Bid to Benchmark Ratios ",,,,,,,
Quartile,Ratio,,,,,,
0.9500,78.8%,,,,,,
1.0000,77.7%,,,,,,
1.0750,77.2%,,,,,,
1.1500,77.6%,,,,,,
Code,State,County,Part A/B Rate – 4.5 and  5 stars,Part A/B Rate – 4 stars,Part A/B Rate – 3.5 stars,Part A/B Rate –  <3.5 stars,Part A/B Rate – low enrollment / new contract under new parent org
16140,IA,CASS,1190.20,1175.99,1156.84,1114.93,1175.99
16150,IA,CEDAR,1108.88,1095.59,1049.94,1011.74,1081.89
16160,IA,CERRO GORDO,1148.91,1135.14,1135.14,1093.83,1135.14
16170,IA,CHEROKEE,1172.10,1158.11,1157.39,1115.45,1158.11
16180,IA,CHICKASAW,1282.88,1268.34,1204.92,1163.48,1249.32
16190,IA,CLARKE,1349.60,1334.30,1267.58,1223.98,1314.29
16200,IA,CLAY,1148.11,1134.35,1087.09,1047.53,1120.18
16210,IA,CLAYTON,1189.03,1174.84,1146.34,1104.81,1174.84
16220,IA,CLINTON,1157.69,1143.81,1143.81,1102.19,1143.81
16230,IA,CRAWFORD,1164.99,1151.09,1146.97,1105.41,1151.09
16240,IA,DALLAS,1153.13,1139.31,1091.84,1052.11,1125.07
16250,IA,DAVIS,1266.77,1252.41,1189.79,1148.86,1233.63
16260,IA,DECATUR,1264.85,1250.51,1187.99,1147.13,1231.76
16270,IA,DELAWARE,1158.49,1144.31,1117.71,1076.16,1144.31
16280,IA,DES MOINES,1159.84,1145.94,1145.94,1104.24,1145.94
16290,IA,DICKINSON,1168.82,1154.81,1114.75,1074.19,1148.68
16300,IA,DUBUQUE,1063.09,1050.35,1006.58,969.96,1037.22
16310,IA,EMMET,1234.63,1219.90,1160.39,1118.35,1202.05
16320,IA,FAYETTE,1218.86,1204.32,1180.76,1137.98,1204.32
16330,IA,FLOYD,1212.58,1198.11,1154.74,1112.90,1195.15
16340,IA,FRANKLIN,1244.06,1229.95,1188.75,1147.86,1229.95
16350,IA,FREMONT,1380.56,1364.91,1296.67,1252.07,1344.44
16360,IA,GREENE,1178.59,1164.52,1164.52,1122.33,1164.52
16370,IA,GRUNDY,1140.13,1126.18,1126.18,1084.32,1126.18
16380,IA,GUTHRIE,1281.08,1265.79,1205.52,1161.84,1247.71
16390,IA,HAMILTON,1189.81,1175.61,1132.23,1091.21,1171.86
16400,IA,HANCOCK,1233.19,1219.21,1158.25,1118.41,1200.91
16410,IA,HARDIN,1140.75,1127.13,1127.13,1086.30,1127.13
16420,IA,HARRISON,1190.59,1176.38,1120.37,1079.77,1159.58
16430,IA,HENRY,1151.10,1137.30,1137.30,1095.92,1137.30
16440,IA,HOWARD,1222.80,1208.94,1148.49,1108.99,1190.81
16450,IA,HUMBOLDT,1225.41,1211.52,1152.43,1112.79,1193.80
16460,IA,IDA,1410.99,1395.00,1325.25,1279.66,1374.08
16470,IA,IOWA,1143.98,1130.33,1107.67,1067.54,1130.33
16480,IA,JACKSON,1156.23,1142.08,1117.70,1076.15,1142.08
16490,IA,JASPER,1166.00,1152.02,1129.38,1088.28,1152.02
16500,IA,JEFFERSON,1152.09,1137.99,1098.77,1057.93,1134.54
16510,IA,JOHNSON,1102.98,1089.76,1044.36,1006.35,1076.14
16520,IA,JONES,1146.05,1132.32,1132.32,1091.11,1132.32
16530,IA,KEOKUK,1186.39,1172.23,1116.41,1075.96,1155.49
16540,IA,KOSSUTH,1232.91,1218.94,1157.99,1118.16,1200.66
16550,IA,LEE,1155.94,1142.09,1120.89,1080.10,1142.09
16560,IA,LINN,1124.28,1110.80,1064.52,1025.79,1096.92
16570,IA,LOUISA,1150.49,1136.71,1119.21,1078.48,1136.71
16580,IA,LUCAS,1165.54,1151.27,1148.20,1105.52,1151.27
16590,IA,LYON,1231.96,1217.25,1168.54,1126.20,1209.44
16600,IA,MADISON,1196.84,1182.56,1126.25,1085.44,1165.67
16610,IA,MAHASKA,1164.88,1150.62,1141.37,1098.95,1150.62
16620,IA,MARION,1166.34,1152.07,1148.30,1105.62,1152.07
16630,IA,MARSHALL,1085.11,1072.11,1027.43,990.05,1058.71
16640,IA,MILLS,1198.62,1183.95,1129.52,1087.54,1167.63
16650,IA,MITCHELL,1157.07,1143.26,1125.53,1084.75,1143.26
16660,IA,MONONA,1267.98,1252.85,1193.19,1149.96,1234.95
16670,IA,MONROE,1237.41,1223.38,1192.80,1151.77,1223.38
16680,IA,MONTGOMERY,1314.77,1299.86,1234.87,1192.39,1280.37
16690,IA,MUSCATINE,1152.18,1138.37,1097.02,1057.11,1130.41
16700,IA,O'BRIEN,1152.04,1138.29,1089.64,1050.16,1127.78
16710,IA,OSCEOLA,1162.37,1148.50,1093.81,1054.18,1132.09
16720,IA,PAGE,1385.98,1370.27,1301.76,1256.98,1349.72
16730,IA,PALO ALTO,1196.76,1182.48,1135.49,1094.35,1175.23
16740,IA,PLYMOUTH,1168.17,1153.88,1153.85,1110.96,1153.88
16750,IA,POCAHONTAS,1231.06,1216.37,1157.03,1115.11,1198.56
16760,IA,POLK,1133.16,1119.58,1072.93,1033.89,1105.59
16770,IA,POTTAWATTAMIE,1197.61,1183.26,1132.36,1091.16,1167.99
16780,IA,POWESHIEK,1102.32,1089.11,1043.73,1005.75,1075.49
16790,IA,RINGGOLD,1443.37,1427.01,1355.65,1309.02,1405.61
16800,IA,SAC,1355.88,1340.51,1273.49,1229.68,1320.40
16810,IA,SCOTT,1207.43,1192.96,1143.25,1101.65,1178.05
16820,IA,SHELBY,1207.78,1194.09,1134.38,1095.36,1176.18
16830,IA,SIOUX,1233.63,1219.65,1158.67,1118.81,1201.36
16840,IA,STORY,1073.42,1060.56,1016.37,979.39,1047.31
16850,IA,TAMA,1164.24,1150.28,1108.87,1068.52,1142.61
16860,IA,TAYLOR,1449.43,1433.00,1361.35,1314.52,1411.50
16870,IA,UNION,1306.46,1291.65,1259.36,1216.04,1291.65
16880,IA,VAN BUREN,1260.38,1246.09,1183.79,1143.07,1227.40
16890,IA,WAPELLO,1158.00,1143.83,1143.83,1101.32,1143.83
16900,IA,WARREN,1149.63,1135.86,1088.54,1048.92,1121.66
16910,IA,WASHINGTON,1144.09,1130.09,1130.09,1088.09,1130.09
16920,IA,WAYNE,1169.74,1155.78,1140.36,1099.05,1155.78
16930,IA,WEBSTER,1165.08,1151.12,1127.08,1086.07,1151.12
16940,IA,WINNEBAGO,1144.31,1130.30,1130.30,1088.29,1130.30
16950,IA,WINNESHIEK,1147.38,1133.69,1079.70,1040.58,1117.49
16960,IA,WOODBURY,1169.22,1155.20,1155.20,1113.17,1155.20
16970,IA,WORTH,1145.61,1131.88,1131.88,1090.70,1131.88
16980,IA,WRIGHT,1166.87,1153.64,1095.96,1058.26,1136.34
17000,KS,ALLEN,1280.86,1266.34,1203.02,1161.64,1247.35
17010,KS,ANDERSON,1463.78,1447.19,1374.83,1327.54,1425.48
17020,KS,ATCHISON,1204.12,1189.75,1133.10,1092.05,1172.76
17030,KS,BARBER,1707.16,1687.81,1603.42,1548.27,1662.49
17040,KS,BARTON,1344.97,1329.73,1263.24,1219.79,1309.78
17050,KS,BOURBON,1208.45,1193.96,1144.22,1102.58,1179.04
17060,KS,BROWN,1170.56,1156.59,1100.18,1060.32,1139.67
17070,KS,BUTLER,1210.67,1196.16,1146.31,1104.60,1181.20
17080,KS,CHASE,1160.16,1146.31,1146.31,1104.78,1146.31
17090,KS,CHAUTAUQUA,1296.52,1281.82,1217.73,1175.85,1262.59
17100,KS,CHEROKEE,1195.30,1180.67,1149.15,1106.44,1180.67
17110,KS,CHEYENNE,1710.38,1690.99,1606.44,1551.18,1665.63
17120,KS,CLARK,1745.12,1725.33,1639.07,1582.69,1699.45
17130,KS,CLAY,1219.01,1205.19,1144.93,1105.55,1187.11
17140,KS,CLOUD,1270.61,1256.21,1193.40,1152.35,1237.36
17150,KS,COFFEY,1202.14,1187.79,1131.24,1090.25,1170.83
17160,KS,COMANCHE,1481.92,1465.12,1391.86,1343.98,1443.14
17170,KS,COWLEY,1168.69,1154.68,1148.81,1107.00,1154.68
17180,KS,CRAWFORD,1220.73,1205.79,1162.66,1119.44,1200.51
17190,KS,DECATUR,1601.79,1583.64,1504.45,1452.70,1559.88
17200,KS,DICKINSON,1230.85,1216.17,1164.41,1122.22,1206.21
17210,KS,DONIPHAN,1192.06,1177.84,1120.37,1079.78,1160.59
17220,KS,DOUGLAS,1168.54,1154.24,1106.58,1065.45,1142.61
17230,KS,EDWARDS,1434.26,1418.00,1347.10,1300.76,1396.73
17240,KS,ELK,1245.93,1231.80,1170.22,1129.97,1213.33
17250,KS,ELLIS,1174.79,1160.77,1105.49,1065.44,1144.18
17260,KS,ELLSWORTH,1457.05,1440.53,1368.50,1321.43,1418.93
17270,KS,FINNEY,1157.59,1143.78,1089.31,1049.84,1127.44
17280,KS,FORD,1171.15,1157.11,1135.39,1094.07,1157.11
17290,KS,FRANKLIN,1254.38,1239.41,1180.39,1137.62,1221.71
17300,KS,GEARY,1171.05,1157.02,1138.07,1096.66,1157.02
17310,KS,GOVE,1495.09,1478.14,1404.24,1355.93,1455.97
17320,KS,GRAHAM,1386.42,1370.71,1302.17,1257.38,1350.15
17330,KS,GRANT,1292.35,1277.70,1213.82,1172.07,1258.54
17340,KS,GRAY,1170.99,1156.66,1151.62,1108.82,1156.66
17350,KS,GREELEY,1433.94,1417.69,1346.81,1300.48,1396.42
17360,KS,GREENWOOD,1215.25,1201.48,1141.40,1102.14,1183.46
17370,KS,HAMILTON,1910.21,1888.55,1794.12,1732.41,1860.23
17380,KS,HARPER,1402.91,1387.01,1317.65,1272.33,1366.21
17390,KS,HARVEY,1221.43,1206.79,1156.51,1114.43,1191.71
17391,KS,HASKELL,1490.73,1473.83,1400.13,1351.97,1451.72
17410,KS,HODGEMAN,1504.38,1487.33,1412.97,1364.36,1465.02
17420,KS,JACKSON,1227.70,1213.05,1153.87,1112.07,1195.30
17430,KS,JEFFERSON,1171.30,1156.96,1108.38,1067.19,1145.77
17440,KS,JEWELL,1652.33,1633.60,1551.91,1498.53,1609.09
17450,KS,JOHNSON,1213.64,1199.15,1090.14,1050.64,1166.45
17451,KS,KEARNY,1235.78,1221.77,1160.68,1120.76,1203.44
17470,KS,KINGMAN,1293.91,1279.25,1215.28,1173.48,1260.06
17480,KS,KIOWA,1383.96,1368.27,1299.86,1255.15,1347.75
17490,KS,LABETTE,1171.25,1156.91,1111.65,1070.33,1147.85
17500,KS,LANE,1651.31,1632.59,1550.96,1497.61,1608.10
17510,KS,LEAVENWORTH,1185.89,1171.38,1119.32,1077.71,1155.76
17520,KS,LINCOLN,1578.75,1560.86,1482.81,1431.80,1537.44
17530,KS,LINN,1184.70,1170.56,1114.82,1074.43,1153.85
17540,KS,LOGAN,1572.16,1554.34,1476.63,1425.83,1531.02
17550,KS,LYON,1154.35,1140.58,1124.30,1083.57,1140.58
17560,KS,MCPHERSON,1171.35,1157.38,1153.38,1111.60,1157.38
17570,KS,MARION,1207.79,1193.37,1147.67,1106.09,1187.83
17580,KS,MARSHALL,1198.06,1184.48,1125.26,1086.55,1166.72
17590,KS,MEADE,1495.47,1478.51,1404.59,1356.27,1456.33
17600,KS,MIAMI,1191.46,1176.88,1122.78,1081.04,1160.65
17610,KS,MITCHELL,1241.49,1226.68,1196.01,1152.68,1226.68
17620,KS,MONTGOMERY,1169.95,1155.64,1118.92,1077.33,1155.35
17630,KS,MORRIS,1272.90,1258.47,1195.55,1154.43,1239.60
17640,KS,MORTON,1275.59,1261.13,1198.07,1156.86,1242.21
17650,KS,NEMAHA,1314.59,1299.69,1234.70,1192.23,1280.19
17660,KS,NEOSHO,1193.29,1179.05,1121.54,1080.90,1161.80
17670,KS,NESS,1528.78,1511.45,1435.88,1386.49,1488.78
17680,KS,NORTON,1391.46,1375.69,1306.91,1261.95,1355.05
17690,KS,OSAGE,1174.24,1160.16,1137.71,1096.31,1160.16
17700,KS,OSBORNE,1421.03,1404.92,1334.68,1288.77,1383.84
17710,KS,OTTAWA,1286.45,1271.87,1208.27,1166.71,1252.79
17720,KS,PAWNEE,1455.77,1439.26,1367.30,1320.27,1417.68
17730,KS,PHILLIPS,1443.49,1427.13,1355.78,1309.14,1405.72
17740,KS,POTTAWATOMIE,1256.43,1241.44,1182.33,1139.49,1223.71
17750,KS,PRATT,1226.12,1211.11,1157.28,1114.27,1194.97
17760,KS,RAWLINS,1581.10,1563.18,1485.02,1433.94,1539.73
17770,KS,RENO,1154.92,1140.78,1106.38,1065.26,1140.78
17780,KS,REPUBLIC,1475.66,1458.94,1385.99,1338.32,1437.05
17790,KS,RICE,1262.16,1247.86,1185.46,1144.69,1229.14
17800,KS,RILEY,1173.00,1158.95,1132.90,1091.67,1158.95
17810,KS,ROOKS,1298.84,1284.12,1219.91,1177.95,1264.85
17820,KS,RUSH,1285.24,1270.67,1207.14,1165.61,1251.61
17830,KS,RUSSELL,1312.49,1297.61,1232.73,1190.33,1278.15
17840,KS,SALINE,1167.22,1152.94,1143.78,1101.27,1152.94
17841,KS,SCOTT,1590.85,1572.82,1494.18,1442.78,1549.22
17860,KS,SEDGWICK,1241.87,1226.99,1175.87,1133.08,1211.65
17870,KS,SEWARD,1198.96,1184.65,1151.55,1109.83,1184.65
17880,KS,SHAWNEE,1174.77,1160.69,1160.69,1118.45,1160.69
17890,KS,SHERIDAN,1446.63,1430.23,1358.72,1311.98,1408.77
17900,KS,SHERMAN,1573.53,1555.69,1477.90,1427.07,1532.35
17910,KS,SMITH,1583.06,1565.11,1486.85,1435.71,1541.64
17920,KS,STAFFORD,1522.12,1504.87,1429.63,1380.45,1482.30
17921,KS,STANTON,1459.44,1442.89,1370.75,1323.60,1421.25
17940,KS,STEVENS,1358.78,1343.38,1276.21,1232.31,1323.23
17950,KS,SUMNER,1246.81,1231.87,1180.54,1137.58,1216.47
17960,KS,THOMAS,1410.95,1394.95,1325.20,1279.62,1374.03
17970,KS,TREGO,1514.72,1497.55,1422.67,1373.73,1475.08
17980,KS,WABAUNSEE,1172.24,1158.19,1108.38,1068.05,1143.25
17981,KS,WALLACE,1323.19,1308.19,1242.78,1200.04,1288.57
17982,KS,WASHINGTON,1336.64,1321.49,1255.41,1212.23,1301.67
17983,KS,WICHITA,1754.77,1734.88,1648.13,1591.44,1708.86
17984,KS,WILSON,1243.01,1228.18,1178.59,1135.89,1220.90
17985,KS,WOODSON,1266.39,1252.03,1189.43,1148.51,1233.25
17986,KS,WYANDOTTE,1215.16,1200.66,1091.51,1051.96,1167.91
18000,KY,ADAIR,1182.54,1168.43,1112.80,1072.48,1151.74
18010,KY,ALLEN,1149.70,1135.63,1132.46,1090.36,1135.63
18020,KY,ANDERSON,1164.11,1150.16,1142.60,1101.03,1150.16
18030,KY,BALLARD,1171.34,1157.31,1127.88,1086.84,1157.31
18040,KY,BARREN,1158.40,1144.23,1115.40,1073.94,1144.23
18050,KY,BATH,1158.75,1144.86,1144.86,1103.20,1144.86
18060,KY,BELL,1146.65,1132.62,1132.62,1090.52,1132.62
18070,KY,BOONE,1193.47,1179.23,1123.08,1082.39,1162.38
18080,KY,BOURBON,1176.10,1162.01,1112.03,1071.56,1147.02
18090,KY,BOYD,1219.14,1204.22,1152.42,1109.59,1188.69
18100,KY,BOYLE,1161.92,1147.70,1142.38,1099.92,1147.70
18110,KY,BRACKEN,1272.83,1257.25,1201.38,1156.73,1240.49
18120,KY,BREATHITT,1163.27,1149.33,1149.33,1107.51,1149.33
18130,KY,BRECKINRIDGE,1161.30,1147.09,1096.10,1055.36,1131.79
18140,KY,BULLITT,1201.96,1187.25,1134.48,1092.31,1171.42
18150,KY,BUTLER,1202.22,1187.82,1138.32,1096.90,1172.97
18160,KY,CALDWELL,1209.78,1195.35,1160.86,1118.80,1195.35
18170,KY,CALLOWAY,1167.85,1153.56,1137.14,1094.87,1153.56
18180,KY,CAMPBELL,1280.45,1264.78,1177.45,1133.69,1254.12
18190,KY,CARLISLE,1122.16,1108.43,1059.16,1019.80,1093.65
18191,KY,CARROLL,1236.18,1221.05,1166.78,1123.41,1204.77
18210,KY,CARTER,1222.63,1207.97,1157.65,1115.52,1192.88
18220,KY,CASEY,1287.02,1272.43,1208.81,1167.23,1253.35
18230,KY,CHRISTIAN,1156.72,1142.57,1140.88,1098.47,1142.57
18240,KY,CLARK,1220.39,1205.76,1155.53,1113.48,1190.69
18250,KY,CLAY,1193.47,1178.86,1175.15,1131.47,1178.86
18260,KY,CLINTON,1213.45,1198.97,1141.88,1100.51,1181.84
18270,KY,CRITTENDEN,1240.41,1226.35,1165.03,1124.96,1207.96
18271,KY,CUMBERLAND,1342.65,1327.43,1261.06,1217.68,1307.52
18290,KY,DAVIESS,1170.17,1155.85,1107.02,1065.88,1143.07
18291,KY,EDMONSON,1134.66,1120.77,1070.96,1031.15,1105.83
18310,KY,ELLIOTT,1164.29,1150.34,1150.34,1108.48,1150.34
18320,KY,ESTILL,1093.05,1079.95,1079.95,1040.66,1079.95
18330,KY,FAYETTE,1253.69,1238.67,1187.06,1143.86,1223.19
18340,KY,FLEMING,1192.96,1178.66,1132.29,1091.09,1167.92
18350,KY,FLOYD,1195.81,1181.17,1128.67,1086.72,1165.43
18360,KY,FRANKLIN,1180.92,1166.47,1114.62,1073.19,1150.92
18361,KY,FULTON,1126.87,1113.42,1102.61,1062.66,1113.42
18362,KY,GALLATIN,1201.82,1187.48,1130.93,1089.96,1170.52
18390,KY,GARRARD,1164.18,1149.93,1126.07,1084.22,1149.93
18400,KY,GRANT,1168.75,1154.80,1099.81,1059.97,1138.31
18410,KY,GRAVES,1147.32,1133.62,1079.64,1040.52,1117.42
18420,KY,GRAYSON,1165.17,1150.91,1150.91,1108.13,1150.91
18421,KY,GREEN,1296.50,1281.80,1217.72,1175.83,1262.58
18440,KY,GREENUP,1204.76,1190.01,1137.12,1094.86,1174.15
18450,KY,HANCOCK,1171.49,1157.51,1126.37,1085.56,1157.51
18460,KY,HARDIN,1169.33,1155.32,1126.85,1085.85,1155.32
18470,KY,HARLAN,1080.32,1067.37,1067.37,1028.53,1067.37
18480,KY,HARRISON,1163.21,1149.27,1116.94,1076.30,1149.27
18490,KY,HART,1144.89,1131.17,1091.53,1051.81,1124.75
18500,KY,HENDERSON,1235.81,1221.06,1162.92,1120.78,1203.62
18510,KY,HENRY,1192.91,1178.31,1125.94,1084.09,1162.59
18511,KY,HICKMAN,1168.03,1154.09,1154.09,1112.28,1154.09
18530,KY,HOPKINS,1159.74,1145.55,1116.39,1074.90,1145.55
18540,KY,JACKSON,1136.11,1122.49,1075.71,1036.57,1108.45
18550,KY,JEFFERSON,1176.51,1162.11,1110.46,1069.19,1146.62
18560,KY,JESSAMINE,1222.16,1207.51,1157.20,1115.10,1192.42
18570,KY,JOHNSON,1138.23,1124.58,1077.90,1038.68,1111.81
18580,KY,KENTON,1198.03,1183.74,1127.37,1086.53,1166.83
18590,KY,KNOTT,1143.67,1129.97,1093.83,1054.02,1127.11
18600,KY,KNOX,1098.66,1085.49,1040.26,1002.41,1071.93
18610,KY,LARUE,1168.83,1154.83,1110.71,1070.29,1145.66
18620,KY,LAUREL,1167.16,1153.17,1130.90,1089.75,1153.17
18630,KY,LAWRENCE,1168.95,1154.94,1134.84,1093.55,1154.94
18640,KY,LEE,1159.29,1145.10,1117.17,1075.65,1145.10
18650,KY,LESLIE,1131.77,1118.21,1118.21,1077.52,1118.21
18660,KY,LETCHER,1202.14,1187.43,1136.36,1094.12,1172.11
18670,KY,LEWIS,1164.90,1150.65,1113.43,1072.04,1149.67
18680,KY,LINCOLN,1163.81,1149.57,1113.64,1072.25,1149.57
18690,KY,LIVINGSTON,1177.45,1163.40,1108.00,1067.86,1146.78
18700,KY,LOGAN,1181.61,1167.15,1116.92,1075.41,1153.29
18710,KY,LYON,1168.73,1155.48,1097.71,1059.95,1138.15
18720,KY,MCCRACKEN,1168.38,1154.08,1104.45,1063.39,1139.19
18730,KY,MCCREARY,1157.67,1143.50,1139.07,1096.73,1143.50
18740,KY,MCLEAN,1168.85,1154.55,1134.55,1092.38,1154.55
18750,KY,MADISON,1192.48,1178.19,1129.10,1088.01,1163.46
18760,KY,MAGOFFIN,1156.84,1142.97,1095.35,1055.49,1128.69
18770,KY,MARION,1160.13,1146.23,1098.46,1058.49,1131.89
18780,KY,MARSHALL,1168.37,1154.43,1099.45,1059.62,1137.93
18790,KY,MARTIN,1134.09,1120.21,1115.18,1073.73,1120.21
18800,KY,MASON,1159.32,1145.14,1139.11,1096.77,1145.14
18801,KY,MEADE,1188.08,1173.54,1121.39,1079.71,1157.90
18802,KY,MENIFEE,1158.80,1144.91,1144.91,1103.25,1144.91
18830,KY,MERCER,1180.30,1166.15,1116.00,1075.39,1151.11
18831,KY,METCALFE,1160.26,1146.36,1129.47,1088.37,1146.36
18850,KY,MONROE,1259.64,1245.36,1183.09,1142.39,1226.68
18860,KY,MONTGOMERY,1164.36,1150.40,1150.40,1108.54,1150.40
18861,KY,MORGAN,1133.91,1120.32,1118.13,1077.44,1120.32
18880,KY,MUHLENBERG,1167.27,1152.99,1144.11,1101.58,1152.99
18890,KY,NELSON,1194.71,1180.09,1127.64,1085.73,1164.35
18900,KY,NICHOLAS,1167.11,1153.12,1108.69,1068.35,1142.44
18910,KY,OHIO,1168.98,1154.68,1154.68,1111.76,1154.68
18920,KY,OLDHAM,1265.43,1250.26,1198.17,1154.57,1234.63
18930,KY,OWEN,1136.88,1122.97,1071.34,1031.52,1107.48
18931,KY,OWSLEY,1140.69,1126.73,1126.73,1084.85,1126.73
18932,KY,PENDLETON,1195.32,1180.69,1128.21,1086.28,1164.95
18960,KY,PERRY,1188.91,1174.36,1122.17,1080.46,1158.71
18970,KY,PIKE,1150.75,1137.02,1136.65,1095.47,1137.02
18971,KY,POWELL,1133.54,1119.96,1073.29,1034.23,1105.96
18972,KY,PULASKI,1158.43,1144.55,1144.55,1102.90,1144.55
18973,KY,ROBERTSON,1163.10,1149.16,1149.16,1107.34,1149.16
18974,KY,ROCKCASTLE,1161.38,1147.46,1147.46,1105.71,1147.46
18975,KY,ROWAN,1137.65,1124.01,1077.18,1037.98,1109.97
18976,KY,RUSSELL,1128.14,1114.62,1114.62,1074.06,1114.62
18977,KY,SCOTT,1221.84,1207.20,1156.90,1114.80,1192.11
18978,KY,SHELBY,1191.92,1177.33,1125.01,1083.20,1161.64
18979,KY,SIMPSON,1161.40,1147.54,1092.90,1053.30,1131.15
18980,KY,SPENCER,1195.07,1180.44,1127.97,1086.05,1164.70
18981,KY,TAYLOR,1162.24,1148.02,1122.15,1080.44,1148.02
18982,KY,TODD,1163.12,1149.18,1149.18,1107.36,1149.18
18983,KY,TRIGG,1183.35,1169.23,1153.02,1111.24,1169.23
18984,KY,TRIMBLE,1191.36,1176.78,1124.49,1082.69,1161.09
18985,KY,UNION,1207.78,1193.36,1157.99,1116.03,1193.36
18986,KY,WARREN,1160.90,1146.69,1116.40,1074.90,1146.69
18987,KY,WASHINGTON,1165.11,1151.15,1151.15,1109.26,1151.15
18988,KY,WAYNE,1160.10,1146.20,1146.20,1104.49,1146.20
18989,KY,WEBSTER,1196.20,1181.92,1127.58,1086.72,1165.62
18990,KY,WHITLEY,1136.66,1122.75,1089.74,1049.24,1122.75
18991,KY,WOLFE,1094.01,1080.90,1080.90,1041.57,1080.90
18992,KY,WOODFORD,1176.47,1162.37,1113.93,1073.39,1147.83
19000,LA,ACADIA,1197.81,1183.52,1127.16,1086.32,1166.62
19010,LA,ALLEN,1253.10,1238.90,1178.47,1137.93,1220.77
19020,LA,ASCENSION,1234.86,1220.06,1169.22,1126.68,1204.80
19030,LA,ASSUMPTION,1219.50,1204.95,1149.54,1107.89,1188.32
19040,LA,AVOYELLES,1293.78,1279.12,1215.16,1173.36,1259.93
19050,LA,BEAUREGARD,1242.04,1227.22,1168.78,1126.44,1209.69
19060,LA,BIENVILLE,1449.03,1432.60,1360.97,1314.15,1411.11
19070,LA,BOSSIER,1274.02,1259.58,1196.60,1155.44,1240.68
19080,LA,CADDO,1270.57,1256.17,1193.36,1152.31,1237.33
19090,LA,CALCASIEU,1181.84,1167.74,1112.13,1071.84,1151.06
19100,LA,CALDWELL,1279.12,1264.62,1201.39,1160.06,1245.65
19110,LA,CAMERON,1192.35,1178.12,1122.03,1081.37,1161.30
19120,LA,CATAHOULA,1324.10,1309.09,1243.64,1200.86,1289.46
19130,LA,CLAIBORNE,1240.13,1226.07,1164.77,1124.71,1207.68
19140,LA,CONCORDIA,1317.02,1302.09,1236.99,1194.44,1282.56
19150,LA,DE SOTO,1301.23,1285.70,1224.47,1180.11,1267.33
19160,LA,EAST BATON ROUGE,1196.00,1181.36,1128.86,1086.90,1165.61
19170,LA,EAST CARROLL,1286.31,1270.96,1210.44,1166.58,1252.81
19180,LA,EAST FELICIANA,1235.81,1221.06,1164.93,1122.72,1204.23
19190,LA,EVANGELINE,1282.51,1267.97,1204.57,1163.14,1248.95
19200,LA,FRANKLIN,1351.39,1336.07,1269.27,1225.61,1316.03
19210,LA,GRANT,1224.56,1209.95,1152.33,1110.58,1192.66
19220,LA,IBERIA,1191.77,1177.55,1121.48,1080.85,1160.73
19230,LA,IBERVILLE,1153.33,1139.22,1088.58,1048.12,1124.03
19240,LA,JACKSON,1366.75,1351.26,1283.69,1239.54,1330.98
19250,LA,JEFFERSON,1195.40,1181.08,1131.87,1090.68,1166.31
19260,LA,JEFFERSON DAVIS,1189.08,1174.90,1118.95,1078.40,1158.10
19270,LA,LAFAYETTE,1235.75,1220.63,1166.37,1123.02,1204.35
19280,LA,LAFOURCHE,1236.44,1221.63,1170.73,1128.13,1206.36
19290,LA,LA SALLE (LASALLE),1367.80,1352.29,1284.68,1240.49,1332.01
19300,LA,LINCOLN,1273.09,1258.66,1195.73,1154.60,1239.78
19310,LA,LIVINGSTON,1200.07,1185.39,1132.70,1090.60,1169.59
19320,LA,MADISON,1419.11,1403.02,1332.87,1287.03,1381.98
19330,LA,MOREHOUSE,1255.43,1241.20,1179.14,1138.58,1222.58
19340,LA,NATCHITOCHES,1260.54,1245.50,1186.19,1143.21,1227.71
19350,LA,ORLEANS,1249.53,1234.56,1183.11,1140.06,1219.13
19360,LA,OUACHITA,1232.77,1218.06,1160.05,1118.02,1200.65
19370,LA,PLAQUEMINES,1184.44,1170.25,1076.63,1037.45,1142.16
19380,LA,POINTE COUPEE,1289.96,1274.18,1169.09,1125.64,1242.65
19390,LA,RAPIDES,1244.97,1230.12,1171.54,1129.09,1212.54
19400,LA,RED RIVER,1480.05,1463.27,1390.10,1342.28,1441.32
19410,LA,RICHLAND,1367.91,1352.41,1284.78,1240.59,1332.12
19420,LA,SABINE,1275.43,1260.97,1199.47,1158.21,1242.52
19430,LA,ST. BERNARD,1231.92,1216.85,1162.77,1119.55,1200.62
19440,LA,ST. CHARLES,1253.04,1238.02,1138.98,1097.54,1208.31
19450,LA,ST. HELENA,1237.97,1223.94,1164.23,1124.18,1206.02
19460,LA,ST. JAMES,1193.37,1179.13,1122.97,1082.29,1162.28
19470,LA,ST. JOHN THE BAPTIST,1283.59,1267.88,1163.31,1120.07,1236.51
19480,LA,ST. LANDRY,1230.49,1215.81,1157.91,1115.96,1198.44
19490,LA,ST. MARTIN,1236.12,1221.00,1166.73,1123.37,1204.72
19500,LA,ST. MARY,1233.70,1218.98,1160.94,1118.87,1201.57
19510,LA,ST. TAMMANY,1179.41,1165.33,1109.84,1069.63,1148.69
19520,LA,TANGIPAHOA,1232.72,1218.74,1157.80,1117.98,1200.46
19530,LA,TENSAS,1302.91,1288.14,1223.73,1181.64,1268.82
19540,LA,TERREBONNE,1205.13,1190.38,1144.76,1102.21,1182.04
